house_age,sqft_living,sqft_lot,bedrooms,bathrooms,floors,grade,condition,waterfront,view,yr_built,yr_renovated,lat,long,interest_rate,unemployment_rate,month_sold,quarter_sold,price,zipcode,has_basement,garage_size
6.353025632594239,524.7760962218937,1377.7700846685127,2,1.3139819017236887,1.0,9,3,0,0,1991,1989,47.66718904386771,-122.17335631775957,4.558574385280723,4.55628461443348,1,1,143000.0,98142,0,1
26.112163002740218,534.4881469215139,1197.507170531134,2,3.467943781581668,2.0,9,1,0,1,1978,0,47.49470890456156,-122.15944911788557,4.272317136048552,3.3984996165712786,7,3,155000.0,98181,1,1
38.499677654930544,1485.80964095836,1858.401609292598,3,1.6301420118762087,2.5,12,2,0,0,1968,0,47.577857765730144,-122.40582400810956,4.931761858286837,6.542662634465817,6,2,270000.0,98019,0,0
10.791051374842159,665.2461312536951,1052.992622930874,2,2.182250945530096,2.5,4,1,0,3,1981,2017,47.65330148861959,-122.260143518421,3.568225419169969,5.295082778906343,5,2,131000.0,98057,0,2
31.144523790950014,986.1158935881112,1908.381713837567,1,1.9498073044822388,1.0,12,2,0,0,1993,1981,47.65463761104732,-122.15764747621482,3.908287982585268,5.782411530450316,5,2,270000.0,98192,0,0
4.2673732496884,2024.8729220243822,3256.664587931288,3,2.200465818596197,1.0,4,1,0,1,2004,1996,47.71674074510205,-122.3365096286895,2.574763758479051,5.277003285819576,1,1,297000.0,98080,0,1
2.584086058430385,4111.6355581091575,4364.804827931401,2,1.4514864942177566,2.0,12,2,0,1,1954,2005,47.514841586675246,-122.12714527307698,4.635500657764352,7.451787517274552,6,2,933000.0,98002,1,1
26.5677315784074,3074.2188951618537,4959.399214309668,1,2.5107102232106646,1.0,9,4,0,0,1995,0,47.70813444867873,-122.13880858834817,3.9810023247126725,5.793724985831901,4,2,663000.0,98185,0,2
27.031756080505325,2807.0047668038737,4341.758639949746,5,3.404927769494102,2.5,12,4,0,0,1994,0,47.576073792246774,-122.41674644103247,5.719176218347068,7.616384199258748,1,1,619000.0,98162,1,1
31.871495074910328,1820.6997044365473,3035.2851491755064,2,2.324602031136691,2.0,9,4,0,4,1970,0,47.66806907682357,-122.39641406683992,4.746252041966818,5.552876707780001,12,4,493000.0,98049,0,2
36.30456668613308,4692.891737447674,6366.925212231757,1,2.4718407276945973,2.0,9,4,0,0,1971,0,47.58228775202611,-122.42782320054161,3.8954307200739287,4.46294081120141,8,3,826000.0,98090,0,1
48.79260397312673,2286.567685567363,2538.922523510378,4,3.546302755843943,1.0,7,1,0,1,1979,1988,47.77944406791637,-122.42157825941811,3.422562133056726,4.777212935880983,8,3,328000.0,98182,0,1
25.815017415059767,891.9174505809717,1897.911318273908,4,3.1181743439140925,2.0,3,2,0,4,1972,0,47.47172090589665,-122.1368551651306,5.668497299126736,5.610646467923928,12,4,164000.0,98022,0,3
16.1478236470623,3276.7993225301057,4573.976263567266,1,2.471363225559354,2.0,4,4,0,0,1954,2001,47.670002035432944,-122.12754483632294,2.5569277594110513,5.649947189025044,11,4,463000.0,98172,1,2
39.759309738435185,1012.2727706447064,2686.713292269456,3,1.773086944567539,2.5,11,1,0,2,2012,2008,47.63061400030726,-122.47924110352595,3.6441936353833726,6.436688507744744,4,2,237000.0,98091,0,0
13.541612563103712,2053.504142607614,3642.0963067012226,3,3.6547802405349,1.0,10,2,0,3,2008,0,47.4690924163791,-122.26255865773112,5.802269543258122,4.122474360933154,7,3,521000.0,98163,1,2
21.948571035281805,2783.35372423014,3409.785298685599,2,2.731061205071675,1.0,10,1,0,1,2001,0,47.426402534324666,-122.27430737485697,4.789115524435509,6.2942144998275085,3,1,549000.0,98029,0,2
3.9228190671132976,4434.001361083291,6321.673683245779,4,1.6634428303320803,1.5,12,4,0,0,2014,0,47.71965775558866,-122.34378094131021,4.364516749491547,6.892940041903762,8,3,987000.0,98006,0,2
1.2675371707728755,2720.959611530534,3057.2167102491876,3,1.807359257914031,1.0,3,3,0,0,1988,0,47.462980533458506,-122.24732096287076,3.212371512721496,6.3829599473349505,7,3,398000.0,98165,1,1
48.132420733896254,3660.1644471424893,5422.918322522679,3,3.409399266808738,2.0,8,1,0,0,1952,0,47.47460267311431,-122.12105286979565,5.416811709890355,5.4091405490879545,5,2,568000.0,98123,1,0
41.79900602561029,4967.675775495816,6912.462249744592,4,1.1324366862623663,3.0,11,4,0,2,1991,0,47.791373689595616,-122.43189804691114,3.214696719074716,7.95840325558417,5,2,1319000.0,98085,0,0
34.798710304684896,1091.7010395409175,1528.2927336639061,5,3.9762765610864603,1.5,10,5,0,2,2020,0,47.68690434059065,-122.45183563611342,3.3688873603243747,5.024065795646081,9,3,364000.0,98186,0,1
20.447647220713495,1736.291864837838,3208.21738682503,3,1.3910550391443754,2.5,5,2,0,1,1976,0,47.50019473664049,-122.48664377166841,3.171479000051493,3.5329530728991463,6,2,312000.0,98192,1,2
8.664716003542289,2275.592340189409,2452.1348258676057,1,3.388205576190812,1.0,6,4,0,0,1977,0,47.63637958406064,-122.35446667686394,3.053523111993327,7.107521077036715,6,2,402000.0,98159,1,3
7.8218521335543025,2398.226803424741,3268.530171189135,2,2.1843259503150487,1.0,5,5,0,0,2003,2016,47.61364473536101,-122.36494860916885,5.83659373592581,4.0610060944020905,2,1,460000.0,98123,1,2
12.512144908229766,2349.594838694956,3430.5331071705364,3,2.4766485498624005,1.0,8,1,0,1,1964,0,47.737789307005535,-122.32767212473654,4.60711058649458,6.56642786451221,11,4,441000.0,98104,0,0
27.461333235306025,4584.249511504497,5787.475440732802,3,3.641951732393734,1.5,11,1,0,1,2002,0,47.69172829913305,-122.29867598764761,4.732429962035329,3.8948814135756296,5,2,887000.0,98178,1,2
35.72979613500312,3713.146900100854,5591.427671773117,5,2.23873356876764,3.0,10,5,0,3,2021,0,47.73268845019727,-122.19687040238782,5.840139129875743,3.084386954289697,12,4,858000.0,98188,1,2
33.009868835886564,3235.573463408167,4612.849769267137,1,2.6124812610197035,1.0,12,5,0,1,2019,0,47.484602635190946,-122.34315464381699,3.307012692939469,3.7989930189451284,4,2,987000.0,98014,0,1
13.996694847297142,1892.1772303825194,2906.6053376990694,2,1.1478989872275098,2.0,6,2,0,2,1953,0,47.6560876817468,-122.36775475625551,2.5207113850919223,4.884943482879109,10,4,411000.0,98070,1,1
47.743264033159704,4207.056728995826,5845.439297901016,3,1.0070424216023595,2.0,4,1,0,1,1966,1992,47.41609634336735,-122.16924847189614,4.596092773496019,3.5330912356489916,3,1,483000.0,98139,0,2
36.89484583478843,4797.77230168245,6703.784661495827,2,1.7343996190051776,3.0,10,5,0,1,1983,1997,47.427576244911684,-122.16008133173854,4.277456986284555,3.98839542117841,9,3,1087000.0,98155,1,2
27.717702625570034,4195.392271476019,4337.3179539723715,4,3.041749278756302,1.0,10,3,0,0,1955,0,47.68541081308184,-122.40689361428265,4.171776320894029,6.823131388421965,11,4,655000.0,98102,0,1
30.58603731171761,507.04297336162807,2473.8333906481016,3,1.3637946800774101,1.0,8,3,0,3,1985,0,47.40976804105757,-122.37413127091547,2.7165807393616968,6.849418039885654,12,4,164000.0,98069,0,1
20.980003121389494,3363.806165825332,3627.4572300463246,3,1.3412858764136484,1.0,10,5,0,1,1988,0,47.6319060035602,-122.16995345163596,4.090522033011746,7.087441135954883,7,3,853000.0,98079,1,2
12.386549475057873,730.1092164894533,2377.4440971001,4,2.23288182410771,2.0,11,2,0,0,2015,0,47.73616203937781,-122.46823670228089,3.5064584778174464,7.205776182737963,4,2,192000.0,98038,0,2
17.798633932563078,1659.2324915017484,2291.8685213494323,5,2.9435111158246796,1.0,3,1,0,0,1957,0,47.55197672336721,-122.3696612878437,3.460976370285096,5.102179473068777,9,3,248000.0,98062,1,2
37.892305523218454,767.8611515649726,1119.002501297329,3,3.1362159767437916,2.5,11,3,0,0,1964,2011,47.417936174735964,-122.32065995718365,3.278335530626825,7.3377483034676425,9,3,224000.0,98181,0,2
0.7196744314877934,3217.079538272245,4152.805253728531,2,1.5353520222951245,2.0,4,5,0,0,2012,0,47.685538979851486,-122.42517135391977,3.6638492591409975,5.629684375070216,12,4,577000.0,98080,1,0
5.803632025345812,3589.6546107167305,4913.172111667196,1,1.2387644421161275,2.0,3,5,0,0,2014,0,47.77187458098566,-122.42803432135572,3.7359657630019436,5.352985584680041,7,3,545000.0,98146,0,1
2.3001321010876374,1015.1943712965731,1839.0028768411757,2,3.8211911018366327,2.0,10,4,0,0,2008,0,47.686868556823306,-122.33005517679459,3.580715217266991,6.592681644978879,5,2,301000.0,98117,1,2
2.0364401159485066,2227.274973702408,2430.949249439536,5,1.7819991476863053,1.0,10,5,0,0,1959,0,47.63137889720111,-122.19819131010605,5.925634505018282,4.069092056799536,9,3,522000.0,98126,1,2
42.77302920055036,2553.064290299939,3792.0404556515005,1,3.5600394928261716,2.0,6,2,0,0,1956,0,47.492011531951626,-122.16390680818094,5.764558799283205,6.94748688413736,7,3,432000.0,98180,0,3
35.18289296900118,2160.7385979241244,3975.3048225344064,2,3.5904743513884547,3.0,10,3,0,2,1961,0,47.406150249617795,-122.10830596298553,4.510785348337018,5.1473291328310165,9,3,600000.0,98024,1,2
23.70869145436626,1044.6125021833686,1872.7216974831467,2,3.3175677752876336,2.5,9,4,0,0,1995,0,47.67786884339162,-122.47040637996331,5.933691934436085,3.636477070018802,11,4,261000.0,98099,1,2
4.891708032550074,2385.2650558436394,2896.2973333422105,4,1.5065008199577101,2.5,4,3,0,0,1981,0,47.49241047033772,-122.4133271195416,5.969193036117165,3.596559567584838,3,1,363000.0,98135,1,2
24.58079375584162,3880.3012151378816,4821.198172410231,5,3.465404377762601,2.5,7,3,0,0,1981,0,47.74326507087294,-122.19734806304632,3.7457889850605586,3.8245337192335005,11,4,656000.0,98014,0,0
23.673588539028284,819.5344903996496,1011.4236413923333,4,3.30775167772476,1.0,12,2,0,0,2010,0,47.58654564753304,-122.28376051757773,4.058156410089106,7.452863671218912,9,3,209000.0,98178,1,2
8.660093495500758,860.8100633685656,2519.7364738810875,1,2.790168970318651,1.0,6,5,0,0,2018,2005,47.61225423294898,-122.36892809041503,5.85671621944633,7.954689111295237,1,1,160000.0,98094,0,1
21.692582461898652,2096.470813261929,3766.518354067284,4,2.0116061055068584,1.0,5,2,0,2,2010,0,47.70157461770654,-122.4177641355011,4.630191697545403,4.784868996006417,5,2,372000.0,98024,1,1
19.92523671986867,4737.765702285163,5954.966582801457,5,1.7875258127996323,1.5,3,5,0,1,1995,0,47.71177224312134,-122.38780897934302,3.245251789930454,4.4607192610264885,2,1,861000.0,98013,1,0
30.792504902610823,3508.576910253113,4279.472399236053,3,1.365667636241077,1.0,7,4,1,0,2017,2015,47.657060333232224,-122.32828441987962,4.912832339177751,4.093854862971686,1,1,751000.0,98147,1,2
31.75468254338219,3554.0148050265416,5173.60319747353,3,2.529271200702614,2.0,12,2,0,1,2004,0,47.775372726165095,-122.42913951219758,3.220111637161306,7.1190823858362275,3,1,673000.0,98029,1,3
2.265200488602226,2128.6399587703927,3282.5453058682906,1,2.7557826265295393,2.0,10,2,0,0,1950,0,47.79291937452817,-122.1143096176493,3.6877521028514604,4.04603741209438,7,3,506000.0,98022,0,0
18.73063073132356,3171.4735604384227,4840.744946683453,3,2.0780169715473615,2.5,11,1,0,4,2016,1988,47.778754177749846,-122.45696462216004,3.2964605708337302,7.620450649651349,3,1,697000.0,98002,1,2
31.29299578571182,545.5903281248452,1845.3620340325845,4,2.4260772030426057,2.0,9,2,0,4,1998,2000,47.72967167413758,-122.10576902620431,3.3574307557684477,6.336751894856413,10,4,167000.0,98103,1,3
25.156812929004385,3362.43220884294,4952.802607947255,1,2.0905433721078,3.0,3,1,0,0,1974,0,47.682250088097696,-122.16324268559973,2.516294535483738,7.485638958345973,10,4,344000.0,98036,0,2
42.824492059416116,4609.791264093065,5847.0609512068095,5,2.923018171962104,1.0,3,5,0,1,1965,1983,47.66533034315267,-122.3307393529945,5.582480912698081,5.7700492719707315,11,4,589000.0,98038,1,2
32.93468158094725,3256.580607551686,4143.448637161452,1,3.7037776233896897,1.0,3,5,0,2,1962,0,47.441500070768214,-122.20407346624471,3.535966733465278,6.453399310912484,9,3,436000.0,98018,1,0
8.146721354071484,4431.6436705985525,6351.7408044582135,1,1.4917607861408346,2.0,4,5,0,1,2001,0,47.50859373872764,-122.23139390252145,2.8023103283297806,6.097290503288539,3,1,756000.0,98051,1,1
3.528437370021492,3757.878749597422,4885.995016867227,2,2.14422642970937,1.0,3,1,0,1,1985,0,47.40227528941175,-122.41468523282043,2.80445591988381,7.155977281618984,11,4,477000.0,98143,1,1
32.12096391031578,1042.512873816606,2292.182959043629,2,1.422605811852584,1.0,6,5,1,4,2021,2019,47.45496394809359,-122.36437196555242,4.446063967613332,7.179304055929405,6,2,350000.0,98128,0,3
1.3255655270810907,4561.039882786288,5079.966397674312,1,2.874831311223496,1.5,12,3,0,0,1993,0,47.57569179086767,-122.29475097487781,5.97522192686878,5.948964999225625,2,1,951000.0,98180,0,2
29.288779063673164,798.9972996009869,2087.7337995128123,3,3.186611528465787,1.0,11,2,0,1,1996,0,47.45861462031563,-122.2448623280449,3.007578635445671,6.162538246648862,8,3,207000.0,98017,1,2
47.01151207124788,2902.853626464937,4088.9081604825305,2,3.7957381977923674,2.0,6,1,0,2,1969,2007,47.7606653658707,-122.28284200745735,2.848676233323808,7.60937960248915,10,4,408000.0,98112,0,1
28.77370889379395,1139.6170570705594,1590.8100131699068,5,1.8366157787828947,2.0,6,5,1,1,1967,0,47.72227967413411,-122.31080501559741,4.034063581407318,7.649332419824847,5,2,362000.0,98077,1,2
19.408496310326097,552.6797482890682,765.8952332600413,4,3.8506336175962907,2.0,9,3,0,1,2003,0,47.42864476483581,-122.32273909061804,4.471659388442784,6.321248919475908,2,1,160000.0,98022,0,2
32.16441092211766,2399.1541705743757,3647.4368780324407,2,1.1897880154620244,2.0,11,2,0,0,1961,1980,47.4995654861869,-122.300694200282,3.5303312560727917,3.0387713908658176,7,3,573000.0,98123,0,2
22.912644524575832,1827.683184443703,3378.698496209312,1,2.8090415900937646,1.5,9,2,0,0,1974,0,47.7276287538446,-122.32625939206162,3.5588273237985324,3.522056073769705,3,1,360000.0,98182,0,2
27.280839465796745,2687.002222089214,3781.464826841029,3,1.17139815802999,1.0,3,5,0,0,2009,0,47.721218450623944,-122.28346796898171,3.985667756471323,7.289712658872081,5,2,378000.0,98180,1,0
47.07324043882626,3097.3994903054786,3628.2674784128053,4,3.6813225632858346,1.0,3,3,0,0,1983,2007,47.77818022004711,-122.14480588038133,3.599509653027121,3.4235705818540074,11,4,337000.0,98128,0,0
19.305131890038712,696.8258253902632,2063.217581107029,2,2.589427171210162,1.5,6,1,0,0,1962,0,47.799019104646945,-122.24686827477815,5.703660542489809,4.067595904275332,9,3,151000.0,98090,0,1
48.05952819119571,1053.5148280568553,1305.7157086150996,3,3.0080450522883884,2.0,6,5,1,4,1987,0,47.79050802529645,-122.21095165000457,2.6468409995172015,4.152733401108259,1,1,307000.0,98174,1,0
45.26753209780318,3013.890784026914,3953.374823150628,3,3.4947217777313577,2.0,3,2,0,1,1961,1986,47.56405519428858,-122.26100674650769,3.3209955595459615,6.0011738488995245,2,1,306000.0,98132,1,0
9.789556739464821,2044.253089276962,2454.6499302339603,3,1.4509318674519063,2.0,8,2,0,1,1985,1987,47.50013137752081,-122.2427929270344,5.329934786795974,5.883163989418821,5,2,465000.0,98007,1,1
3.4680650437582727,3781.280693972516,4231.752890986294,1,1.1157746858144015,1.0,12,2,0,0,1977,1982,47.70336407617082,-122.26866006862072,5.418853436327349,4.447087617102001,4,2,783000.0,98138,1,1
5.038900068871333,3435.3124186637283,3919.670922064315,5,3.6366434377385564,2.0,4,5,0,2,1988,2000,47.51970915709761,-122.48925339112166,2.890442776374704,4.038056827842214,1,1,763000.0,98015,1,2
0.9110912825774864,4305.219633454581,5139.963041838138,3,1.9447996823767975,2.0,7,4,0,1,1992,1987,47.72256014405253,-122.10016064711999,5.908172075044508,6.822660149287379,7,3,767000.0,98154,1,2
4.72214803779642,3616.217720011514,3813.4031106902694,4,1.3869367237814958,2.0,10,4,0,1,1980,0,47.61358189215917,-122.48655630391484,4.926741974646881,7.677280778029881,9,3,917000.0,98040,1,1
34.150338670817845,2434.6898482556667,3290.497386020953,2,2.4053837112612597,2.0,5,4,0,0,1951,2009,47.717570910093976,-122.34194079670654,3.454075695942585,3.2640283995821937,1,1,427000.0,98189,1,1
3.559432423011449,3528.349800774946,4600.593950292878,4,2.7949182270880564,2.0,11,3,0,0,1991,0,47.510351951886804,-122.45795372868042,4.096132526850591,3.665902313524314,8,3,966000.0,98102,0,2
15.948781514688065,1739.2152841493835,2757.474425585401,1,1.0929118102675304,2.0,9,5,0,1,1980,0,47.60321092622153,-122.46122861982363,3.539985168487885,6.210819943528538,9,3,449000.0,98144,1,1
42.24376554847273,1878.410744501957,2705.7005352677343,1,1.824686974771263,2.0,11,2,0,0,2010,0,47.62560951744087,-122.1825892193302,3.025077874490468,7.0222072583571284,2,1,370000.0,98098,0,0
1.1635967867912933,4050.43321964357,5744.811774977999,4,1.098399622830688,1.0,3,3,0,3,2005,0,47.77724322708805,-122.32962968825677,3.519123226621203,6.955943343881998,1,1,675000.0,98120,1,2
40.72342412944679,2508.8878238071197,2885.0085394060775,5,2.2610061675864968,2.0,7,4,0,2,1963,0,47.50663903073217,-122.1795445166805,4.530321781213664,6.5984157654134465,6,2,424000.0,98018,1,1
14.092738738669997,4092.711532332586,5153.535345517197,1,3.685300087198733,1.0,5,1,0,4,1963,1988,47.774675295713955,-122.39088541172767,5.39089393192414,7.43713977249046,7,3,690000.0,98002,1,1
5.908241381082813,4200.9006815072535,4418.779373724707,1,3.9479572344807075,1.0,6,3,0,1,1978,2018,47.72194356618628,-122.3974148832775,3.7723517621135203,4.086744397854064,2,1,641000.0,98182,0,1
34.836858268207536,4359.030519475777,4594.226309343805,4,2.9111426605108823,3.0,6,3,0,4,1999,2019,47.69235762163468,-122.39950744727422,3.7176553919174458,3.5364547324597355,5,2,721000.0,98120,1,1
31.4471423389942,4624.858561285433,5815.203675671916,1,1.4849130813537754,3.0,9,5,0,2,1999,0,47.71474810767405,-122.25354174943683,4.13800245378463,6.0768148504568416,5,2,1043000.0,98146,1,2
43.873600676352645,2439.433492309833,3614.8684995966933,5,3.7175481699979174,1.0,12,3,0,0,2012,0,47.64217001835202,-122.17400024406176,4.755944599875212,7.111379457617162,7,3,482000.0,98054,1,1
36.75355219019429,1934.9006824451249,3703.164356849593,5,2.5487434696001814,2.0,10,5,0,0,2022,0,47.49763200418499,-122.3190955959699,5.130656918513083,5.910217892402866,12,4,502000.0,98166,0,2
40.17404651924243,3119.8943596735126,4279.854343427652,5,1.4612479363087543,1.0,12,1,0,0,2014,0,47.47579798753594,-122.34830044374357,3.6437982667981585,7.814987437294532,11,4,614000.0,98097,0,1
14.101728628565324,2170.2759054693242,4093.8788442385394,2,3.7651800083549842,2.0,7,2,0,0,2017,0,47.746536574340155,-122.11056817831934,4.552233637387986,6.977822306958947,1,1,492000.0,98073,1,2
8.871977188986142,3204.8337506010485,3397.353962560915,5,3.272407152169309,2.5,12,2,0,0,2020,1983,47.69005576103833,-122.45329838559535,3.8627629444830887,6.503959004546305,10,4,594000.0,98143,1,3
37.53073758204292,3675.136381897211,3961.350982980619,5,3.195115818169455,3.0,9,4,1,0,1960,0,47.48528171310438,-122.30534692718204,5.007399476271851,3.301286454358668,8,3,820000.0,98192,0,0
40.3417369633632,3597.822583214616,3781.5477201983404,2,3.127542111383214,2.0,5,4,0,1,1963,0,47.64603734634976,-122.33660489872743,3.076362221809573,3.5387111936584104,5,2,624000.0,98092,1,0
49.52525710003366,2185.487991590546,2637.514007224272,3,1.6010194632893269,1.5,5,1,0,0,1952,2018,47.57901859256569,-122.46074936136525,3.3992370276795363,6.924188162955971,12,4,240000.0,98008,0,0
20.630883845571326,1250.8709076443877,2379.2841184335757,1,1.633020075122578,2.0,5,2,0,0,1957,2022,47.46346206798523,-122.39271985516471,3.9912114694496243,3.991189627885147,3,1,187000.0,98174,1,0
18.600904289639157,2437.382023079934,3763.9691677920473,5,3.0648789952817648,1.5,6,4,0,1,1992,0,47.612742843742865,-122.48862351496835,5.612951764724787,3.1441758803949527,9,3,474000.0,98100,0,1
38.82064803709984,1141.6736483685893,1328.28544847106,1,1.6591682503311906,3.0,8,3,0,2,1958,0,47.512607636986566,-122.14921828440681,4.506640262727416,7.553803428734825,11,4,217000.0,98039,0,2
17.040177012650894,4505.436658327138,6402.781349033776,4,2.3160150904091465,2.5,7,5,0,4,1968,0,47.43849764966303,-122.25686018840383,5.878886416434941,7.454026868506171,3,1,1031000.0,98180,1,3
46.537866280178235,2056.4485733203583,3756.562788956082,1,3.346005476781824,2.0,10,4,0,1,1961,0,47.58678331941816,-122.17399260085189,2.8614718984837935,4.092419136157459,7,3,386000.0,98136,1,1
42.92063759215059,1195.068862504957,1858.632578603434,2,3.351857554293523,1.5,7,1,0,0,1976,0,47.636043420837424,-122.2913782190388,4.110613947778272,6.901031290364774,10,4,188000.0,98106,1,2
21.44970136875092,614.5149195758789,861.171227006168,1,2.359785317577579,1.0,7,2,0,0,2007,0,47.41876256415246,-122.26019606823124,3.9667748551588446,3.2398983060582753,12,4,117000.0,98178,1,2
37.54355338957487,3406.2007382891793,3828.986177405388,1,3.3765698148257353,1.0,12,1,0,0,1974,2008,47.5608370997644,-122.21965820887633,4.60072161742089,4.425290019116315,7,3,560000.0,98050,1,1
37.727143704234116,3366.0604285463446,3707.2548146807926,1,3.5158653885941704,2.5,4,5,0,0,1994,0,47.503064767934674,-122.1367953490143,5.341876130476524,6.118334541283124,10,4,517000.0,98083,1,2
5.15619344179663,2032.7187496158126,2366.9579302838115,3,2.9643272538527805,2.0,7,5,0,0,1997,0,47.41226023628289,-122.46329924486966,5.445068089540711,6.815894980791928,12,4,393000.0,98196,1,2
45.127645333978336,822.7034998144295,1907.9707082793238,3,1.6852775569252605,1.5,9,1,0,4,1999,2007,47.4502650198446,-122.3676206421057,4.845681130469279,3.051995943940948,8,3,193000.0,98027,0,2
25.262618622392857,2343.330027028544,2910.4401677660044,4,1.8220353411566426,2.0,4,4,0,0,1993,0,47.45561366352735,-122.21638952372,4.745377274859438,4.63104306636872,10,4,335000.0,98077,1,0
41.322873305387084,1900.478727785271,2680.9441891906454,2,1.944523466226206,2.5,8,4,0,0,2008,0,47.47314969924719,-122.11665977479944,5.821603397156826,4.07172780031837,8,3,409000.0,98038,0,1
16.002480051530586,3547.042878807542,5527.103012237754,1,1.350412323201856,1.0,9,2,1,0,1982,0,47.721351028575164,-122.10767702860399,3.842905905734486,7.993902028743618,4,2,858000.0,98021,1,2
44.77616142481003,3226.0066225371065,4626.203695495262,1,1.8194788611098354,2.5,7,2,0,1,1977,0,47.57579674659125,-122.2447587963451,5.414741599659709,6.354911161926175,1,1,450000.0,98045,1,0
19.460083936708156,2140.6717768889303,4043.7350442782326,1,1.6285576729375963,2.5,11,3,0,0,1967,0,47.45883439690815,-122.42256060889805,5.725263044823029,5.0283572643987196,4,2,538000.0,98186,1,2
0.541882574014918,1480.5164941474554,1851.373948710375,1,2.3659862494258066,3.0,6,3,0,0,2004,0,47.44011878677115,-122.45231643543441,4.220387354928189,3.378263009903425,6,2,239000.0,98151,1,0
45.26909882096318,4946.161847700163,5772.226849882045,3,3.7253126436167947,1.5,12,2,0,0,1982,0,47.519176183491616,-122.12158254228783,5.0518590251115505,5.993351287534819,10,4,838000.0,98182,0,1
4.564333839306678,2543.007295382517,3696.99772161899,4,1.3134409502618742,1.0,3,3,0,0,1964,0,47.719206207481776,-122.326428924215,3.819569498348171,6.2085073546803216,11,4,368000.0,98030,1,1
15.965681879520744,3597.234061011067,3843.074378599669,5,3.1608037718421866,1.5,10,1,0,0,2010,0,47.545783939175855,-122.42207358669492,3.0560765496839144,7.082029637515675,6,2,730000.0,98095,0,0
47.50309835254025,1132.4883541026234,1240.4444969957433,2,3.0618490132393834,1.5,10,4,0,0,1960,0,47.46395894411757,-122.12644299368895,4.552763585153489,4.442884264596818,6,2,249000.0,98144,1,1
47.53035734687781,2685.15364846729,4058.978882681434,1,1.287262595990073,1.0,9,3,0,0,1985,0,47.56164647261846,-122.45819029137428,3.187650777973362,7.907140402400482,12,4,374000.0,98052,1,3
28.671894406164306,623.9152394125947,1943.3723213353219,4,3.7677172147174,2.0,10,3,0,1,1964,0,47.62212462291482,-122.20817156125716,4.101596957813541,5.197328696569747,7,3,185000.0,98106,0,0
31.591860608489963,2774.5480305970245,3655.046769596287,5,2.705416606470459,2.0,4,1,0,0,2002,1988,47.411833673455206,-122.24989478898266,5.555077596649166,4.479718773297468,12,4,352000.0,98041,1,0
22.42227609891599,4838.0783320296605,5868.402076490523,4,2.0911765634070525,2.5,5,5,0,1,2011,1994,47.651056720576065,-122.46490613424764,2.801063656472882,4.742246670007289,11,4,790000.0,98199,1,2
14.660538584903227,2228.930208436101,3118.2719095610714,3,3.26961575048592,1.0,11,2,0,0,1997,0,47.558040301205914,-122.36450048174422,2.606499874826274,5.597930264835619,1,1,458000.0,98081,1,1
16.4332272684958,675.4820565871021,821.0916417923909,5,1.7720963752049022,2.0,3,1,0,0,1964,0,47.40389035005248,-122.44002772418399,4.622672465836606,7.683507822535637,10,4,96000.0,98024,0,1
33.62592280385192,639.3010591370459,1376.5071109502246,4,3.0805295111389612,2.0,10,5,0,0,2012,0,47.66955575957855,-122.25820056298673,3.6587146430821327,6.675793989597002,1,1,197000.0,98148,1,2
37.618726471884,2245.940419760913,2682.3967050157635,3,1.1191336227167417,2.0,10,1,0,0,1992,0,47.68495505422506,-122.30915478732902,3.9627819742407033,5.885548247318912,7,3,379000.0,98103,1,1
39.578952186292426,1220.1122140843731,1507.1181733769738,4,3.518224112827816,2.5,9,4,0,0,1999,0,47.65153591542347,-122.4982899501358,3.9199870603041607,3.814051939899309,12,4,236000.0,98155,0,1
39.48090713972769,605.0844334768366,2522.8532578666013,4,2.3445125410639553,2.0,7,1,0,0,2009,0,47.53677208703937,-122.10971577348643,2.8031708015334726,3.7467665544543585,4,2,168000.0,98002,0,2
4.560305152434518,3902.9612627757956,5141.744740355911,5,2.910078743073825,3.0,6,1,0,1,2008,0,47.61184194162638,-122.36016614004419,2.512482514378581,5.51098456906782,6,2,648000.0,98060,1,0
24.721015235129073,2563.353539968508,4047.800480018053,3,1.6637134594200509,1.5,12,4,0,2,1964,0,47.55486308245337,-122.39671824286518,5.644481350024925,6.643543523008246,6,2,753000.0,98051,0,3
2.877938000832214,1801.6014738769454,2500.7925860825685,1,3.031221137975344,2.0,12,2,0,1,1978,0,47.68024869206388,-122.41102281768235,3.2622949631631126,6.755060863775551,9,3,485000.0,98129,1,0
27.476444116186777,4550.374323574163,5397.353869612792,2,3.3167208276798297,1.0,12,5,0,0,1989,0,47.63343207449347,-122.43647364153057,3.9912764715250093,4.129571919381291,2,1,1001000.0,98091,1,2
22.07652506866885,1022.6253209023653,1572.7809093061398,5,2.419639560653196,1.0,12,3,0,1,1980,0,47.43271964553098,-122.10034516951339,5.901740288348775,3.5004975642362663,4,2,247000.0,98101,0,2
44.38520913791499,4801.634730298936,5085.869505133243,3,2.853180772185383,1.0,8,2,0,0,2022,0,47.6572374232876,-122.38195621284736,5.393669036942783,4.922304946268947,4,2,733000.0,98114,1,1
17.545750627603933,1912.8502281980877,2353.010339337097,4,2.3689777714671956,1.0,3,1,0,1,1960,0,47.67489536573512,-122.33779460111029,2.8777579934194577,7.5908627162203715,7,3,261000.0,98006,1,0
